"시군구별","용도지역및이용현황별","항목","단위","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월",
"(구)서구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)서구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)서구","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)서구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)서구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)남구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"(구)북구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","평균","지가변동률[%]","%",".196",".197",".199",".223",".203",".207",".19",".103","-.354","-1.664","-.408","-.191","-.087","-.023","-.006",".015",".029",".07",".078",".176",
"부산광역시","주거지역","지가변동률[%]","%",".157",".145",".153",".166",".147",".153",".119",".055","-.39","-1.512","-.354","-.166","-.084","-.014","-.006",".015",".026",".05",".061",".15",
"부산광역시","상업지역","지가변동률[%]","%",".129",".145",".132",".158",".131",".077",".097",".053","-.414","-1.86","-.507","-.266","-.111","-.043","-.02",".005",".022",".06",".082",".193",
"부산광역시","공업지역","지가변동률[%]","%",".324",".363",".324",".35",".345",".383",".272",".151","-.572","-2.676","-.733","-.324","-.124","-.042","-.004",".01",".027",".16",".143",".28",
"부산광역시","녹지지역","지가변동률[%]","%",".301",".282",".33",".386",".355",".403",".498",".303",".108","-.798","-.095","-.032","-.017","-.005",".017",".029",".05",".059",".064",".131",
"부산광역시","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"부산광역시","전","지가변동률[%]","%",".497",".484",".43",".54",".592",".622",".769",".392",".117","-.739","-.091","-.059",".001",".031",".004",".02",".044",".068",".091",".117",
"부산광역시","답","지가변동률[%]","%",".525",".494",".581",".734",".587",".645",".836",".507",".321","-.452","-.009",".07",".017",".008",".038",".057",".11",".086",".103",".236",
"부산광역시","주거용(대)","지가변동률[%]","%",".116",".119",".125",".122",".113",".121",".091",".05","-.31","-1.39","-.311","-.147","-.067","-.014","-.003",".013",".02",".042",".055",".137",
"부산광역시","상업용(대)","지가변동률[%]","%",".171",".158",".163",".186",".167",".134",".122",".062","-.487","-1.861","-.52","-.26","-.131","-.035","-.013",".014",".032",".065",".077",".185",
"부산광역시","임야","지가변동률[%]","%",".138",".081",".205",".23",".195",".28",".211",".091",".005","-.725","-.064","-.025",".001","-.041",".029",".007","-.001",".005",".037",".071",
"부산광역시","공장용지","지가변동률[%]","%",".361",".413",".361",".406",".375",".442",".344",".2","-.525","-2.696","-.696","-.28","-.11","-.051","-.02",".001",".025",".171",".15",".291",
"부산광역시","기타","지가변동률[%]","%","0","0","0","0","0","0","0","0","0","-1.333","0","0","0","0","0","0","0",".135","0","0",
"중구","평균","지가변동률[%]","%",".032",".126",".051",".102","-.009","-.339","-.016","-.034","-.331","-1.498","-.482","-.222","-.095","-.03","-.003","-.001",".006",".049",".089",".195",
"중구","주거지역","지가변동률[%]","%","0","-.131","0","0","-.161","-.336","-.167","-.159","-.078","-.892","-.269","-.178","-.091","-.093","0","0","0","0",".134",".138",
"중구","상업지역","지가변동률[%]","%",".036",".162",".059",".116",".011","-.338",".005","-.017","-.365","-1.581","-.512","-.228","-.095","-.022","-.003","-.001",".007",".057",".081",".204",
"중구","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","주거용(대)","지가변동률[%]","%","0",".008","0","0","-.176","-.243","-.185","-.176","-.103","-.876","-.289","-.188","-.087","-.086","0","0","0","0",".193",".306",
"중구","상업용(대)","지가변동률[%]","%",".035",".132",".058",".114",".011","-.355",".006","-.017","-.356","-1.572","-.505","-.225","-.096","-.024","-.003","-.001",".007",".055",".072",".172",
"중구","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"중구","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","평균","지가변동률[%]","%",".096",".097",".068",".097",".093",".105",".026",".012","-.483","-.961","-.406","-.21","-.174","-.022","-.003",".02",".022",".033",".11",".187",
"서구","주거지역","지가변동률[%]","%",".151",".092",".064",".081",".097",".108",".015",".007","-.492","-.725","-.375","-.189","-.193","0",".009",".008",".063",".043",".117",".199",
"서구","상업지역","지가변동률[%]","%",".022",".085",".048",".148",".102",".126",".015",".017","-.729","-1.669","-.62","-.293","-.231","-.07","0",".027","0",".027",".141",".209",
"서구","공업지역","지가변동률[%]","%",".046",".144",".144",".082",".082",".086",".084",".026","0","-.526","-.241","-.163","-.063","0","-.015",".065",".023",".014",".052",".12",
"서구","녹지지역","지가변동률[%]","%",".049",".084","0",".024",".025",".024",".031","0","-.467","-.975","-.097","-.146","0","-.083","-.107","0","-.302",".025",".025",".119",
"서구","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","전","지가변동률[%]","%","0",".252","0","0","0","0",".091","0","-.835","-.244","-.093","-.186","0","0","0","0","-.28","0","0",".204",
"서구","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"서구","주거용(대)","지가변동률[%]","%",".105",".065",".059",".107",".114",".117",".011",".009","-.24","-.61","-.108","-.154","-.135","0","-.003","-.009",".045",".01",".075",".229",
"서구","상업용(대)","지가변동률[%]","%",".115",".113",".054",".101",".083",".11",".019",".012","-.921","-1.566","-.85","-.292","-.279","-.05","-.003",".04",".035",".073",".184",".172",
